V(out)	I(R3)	power	
4.695805e+001	2.146397e-001	1.007906e+001	
4.696149e+001	2.049944e-001	9.626841e+000	
4.696478e+001	1.957818e-001	9.194850e+000	
4.696792e+001	1.869826e-001	8.782186e+000	
4.697091e+001	1.785784e-001	8.387992e+000	
4.697377e+001	1.705515e-001	8.011446e+000	
4.697650e+001	1.628848e-001	7.651760e+000	
4.697911e+001	1.555624e-001	7.308185e+000	
4.698159e+001	1.485688e-001	6.980000e+000	
4.698397e+001	1.418893e-001	6.666522e+000	
4.698623e+001	1.355098e-001	6.367093e+000	
4.698839e+001	1.294168e-001	6.081086e+000	
4.699046e+001	1.235975e-001	5.807903e+000	
4.699243e+001	1.180396e-001	5.546970e+000	
4.699431e+001	1.127315e-001	5.297739e+000	
4.699611e+001	1.076619e-001	5.059689e+000	
4.699782e+001	1.028200e-001	4.832318e+000	
4.699946e+001	9.819579e-002	4.615149e+000	
4.700102e+001	9.377937e-002	4.407726e+000	
4.700251e+001	8.956145e-002	4.209613e+000	
4.700394e+001	8.553311e-002	4.020393e+000	
4.700530e+001	8.168585e-002	3.839668e+000	
4.700660e+001	7.801154e-002	3.667057e+000	
4.700784e+001	7.450241e-002	3.502197e+000	
4.700903e+001	7.115104e-002	3.344741e+000	
4.701015e+001	6.795035e-002	3.194356e+000	
4.701123e+001	6.489357e-002	3.050727e+000	
4.701226e+001	6.197423e-002	2.913549e+000	
4.701325e+001	5.918618e-002	2.782534e+000	
4.701419e+001	5.652349e-002	2.657406e+000	
4.701509e+001	5.398054e-002	2.537900e+000	
4.701594e+001	5.155196e-002	2.423764e+000	
4.701676e+001	4.923259e-002	2.314757e+000	
4.701754e+001	4.701754e-002	2.210649e+000	
